Entry,uniref50id,EC number,Taxonomic lineage (SUPERKINGDOM),EMBL_CDS_id
P30085,UniRef50_P30085,2.7.4.14; 2.7.4.6,Eukaryota,AAF17709.1
P0A8L4,UniRef50_P81434,6.1.1.11,Bacteria,AAN42485.1
Q8RUN2,UniRef50_Q8RUN2,3.2.2.n1,Eukaryota,AAK32797.1
Q99JT2,UniRef50_Q9P289,2.7.11.1,Eukaryota,AAH05708.1
B1JH88,UniRef50_Q8XDX8,2.2.1.9,Bacteria,ACA67882.1
I6Y9J2,UniRef50_O53223,2.3.2.-,Bacteria,CCP45312.1
Q31Y20,UniRef50_A7ML10,3.5.1.18,Bacteria,ABB67038.1
Q9C8Y9,UniRef50_Q9SR37,3.2.1.21,Eukaryota,AAG52159.1
Q03133,UniRef50_Q03133,2.3.1.94,Bacteria,CAA39583.1
Q9Y3R4,UniRef50_Q9Y3R4,3.2.1.18,Eukaryota,AAH69151.1
Q4I662,UniRef50_Q4I662,3.6.4.13,Eukaryota,CEF85096.1
B3QWJ5,UniRef50_Q9HK30,4.1.1.19,Bacteria,ACF14755.1
Q9AAX8,UniRef50_Q83C10,6.1.1.3,Bacteria,AAK22451.1
Q7U5B3,UniRef50_Q7U5B3,4.2.1.96,Bacteria,CAE08309.1
B1XVH8,UniRef50_Q2T095,6.3.2.1,Bacteria,ACB44355.1
P11245,UniRef50_P11245,2.3.1.5,Eukaryota,ABC26179.1
A1RFY6,UniRef50_Q8EIQ8,2.1.2.10,Bacteria,ABM23581.1
Q0RJ34,UniRef50_Q0RJ34,2.1.1.-,Bacteria,CAJ62479.1
Q06418,UniRef50_Q06418,2.7.10.1,Eukaryota,CAA51396.1
D2NT85,UniRef50_Q73YS9,6.3.1.13,Bacteria,BAI64861.1
Q07864,UniRef50_Q07864,2.7.7.7; 3.1.11.-,Eukaryota,AAC19148.1
A9B5I3,UniRef50_Q11CK8,5.3.1.16,Bacteria,ABX02808.1
Q03702,UniRef50_Q03702,3.1.22.4,Eukaryota,DAA09145.1
Q9NPH3,UniRef50_Q9NPH3,3.2.2.6,Eukaryota,AAQ01759.1
A4W027,UniRef50_A4W027,2.7.2.11,Bacteria,ABP91716.1
Q42440,UniRef50_Q42440,5.3.1.24,Eukaryota,AAB03498.1
Q82T56,UniRef50_B2JJW3,6.3.5.-,Bacteria,CAD85984.1
P15553,UniRef50_P15553,7.1.1.2,Eukaryota,CAA31161.1
Q6Z2T9,UniRef50_Q6YWK8,2.4.1.32,Eukaryota,AAL25127.1
A4WDA4,UniRef50_Q9KTX5,3.4.11.23,Bacteria,ABP61684.1
P56818,UniRef50_P56817,3.4.23.46,Eukaryota,BAB29370.1
C3MU21,UniRef50_Q97W70,2.7.1.39,Archaea,ACP37055.1
Q99259,UniRef50_Q99259,4.1.1.15,Eukaryota,AAB26937.1
B6I7Q4,UniRef50_Q8X963,2.5.1.72,Bacteria,BAG76327.1
Q6HBY2,UniRef50_O32106,3.4.11.1; 3.4.11.10,Bacteria,AAT63193.1
A1KRJ9,UniRef50_Q82X69,2.7.7.6,Bacteria,CAM09477.1
P42168,UniRef50_P48729,2.7.11.1,Eukaryota,CAA84685.1
Q93YV0,UniRef50_Q93YV0,4.2.3.144,Eukaryota,AEE33784.1
Q9CPX5,UniRef50_Q9CPX5,2.3.1.-; 3.1.1.32; 3.1.1.4,Eukaryota,BAB24636.2
A7GXE5,UniRef50_A7GXE5,2.7.4.22,Bacteria,EAU00781.2
Q6A8C7,UniRef50_A0R200,7.1.2.2,Bacteria,AAT82988.1
Q03432,UniRef50_P37051,3.5.1.10,Bacteria,AAC23236.1
P24064,UniRef50_P26567,3.4.21.92,Eukaryota,BAB47058.1
Q8NMJ7,UniRef50_Q8NMJ7,2.3.1.189,Bacteria,BAB99969.1
P63983,UniRef50_Q8NZB5,2.7.7.7,Bacteria,CAD47557.1
P29120,UniRef50_P28840,3.4.21.93,Eukaryota,BAA11133.1
P30583,UniRef50_P30583,2.4.1.16,Eukaryota,EAA60909.1
P20483,UniRef50_P20483,3.1.3.48,Eukaryota,AAL39849.1
Q73FW3,UniRef50_O67546,6.2.1.5,Bacteria,AAS14856.1
A0JX82,UniRef50_Q9KXQ6,4.2.3.4,Bacteria,ABK03652.1
B2U7N4,UniRef50_Q2YPD7,3.5.1.5,Bacteria,ACD27321.1
P03923,UniRef50_P03923,7.1.1.2,Eukaryota,AAR94015.1
Q0T843,UniRef50_P56220,2.3.1.117,Bacteria,ABF02433.1
P11245,UniRef50_P11245,2.3.1.5,Eukaryota,ABC26067.1
P40805,UniRef50_P40805,4.2.1.-,Bacteria,AAA85141.1
Q7VVB2,UniRef50_Q2KZE8,2.7.1.130,Bacteria,CAE43041.1
A4TRP0,UniRef50_A4VQP1,2.5.1.75,Bacteria,ABP41952.1
A8FJH9,UniRef50_P0C634,6.3.4.20,Bacteria,ABA77541.1
Q8W571,UniRef50_Q8W571,2.3.2.27,Eukaryota,AAL31932.1
Q7NBG0,UniRef50_Q7NBG0,6.1.1.5,Bacteria,AAP56669.2
B7N9S6,UniRef50_Q8X9H8,6.1.1.18,Bacteria,CAR11977.1
H2KWF1,UniRef50_O82139,5.4.99.47,Eukaryota,ABG22399.1
Q124Q1,UniRef50_P44814,3.1.1.96,Bacteria,ABE45991.1
C0Z7P4,UniRef50_C0Z7P4,2.7.1.33,Bacteria,BAH42287.1
Q8BML9,UniRef50_P47897,6.1.1.18,Eukaryota,BAE26552.1
Q8VVL0,UniRef50_Q8VVL0,2.7.1.21,Bacteria,CAC85214.1
P39207,UniRef50_P39207,2.7.4.6,Eukaryota,CAA49173.1
Q3J7C4,UniRef50_Q603G8,2.7.7.87,Bacteria,ABA59272.1
Q2N5Q5,UniRef50_Q2N5Q5,2.7.7.6,Bacteria,ABC64986.1
Q81VQ4,UniRef50_Q8DS36,2.7.7.6,Bacteria,AAP24191.1
Q64TY9,UniRef50_Q8R8Q6,5.3.1.12,Bacteria,BAD49040.1
Q9M4W3,UniRef50_Q9CAK8,4.6.1.12,Eukaryota,AAF65155.1
P0AFI4,UniRef50_P26973,5.6.2.2,Bacteria,AAP18353.1
C0JB58,UniRef50_C0JB40,4.6.1.-,Eukaryota,ACN48997.1
Q8DEM1,UniRef50_Q50983,6.3.5.5,Bacteria,AAO09083.1
A5ESQ3,UniRef50_Q1QH74,3.5.1.18,Bacteria,ABQ39197.1
A6SXG2,UniRef50_Q8EBQ9,6.3.4.2,Bacteria,ABR88798.1
Q5E6T2,UniRef50_Q9KQ26,2.1.1.297,Bacteria,AAW85264.1
A1TGS6,UniRef50_Q7TVQ0,2.6.1.-,Bacteria,ABM16376.1
Q9V0A9,UniRef50_O73946,3.6.4.12,Archaea,CAB49795.1
P03923,UniRef50_P03923,7.1.1.2,Eukaryota,AAP47969.1
Q11IJ6,UniRef50_A0QVD9,2.7.4.22,Bacteria,ABG62779.1
O83520,UniRef50_P80244,3.4.21.92,Bacteria,AAC65495.1
B0S1P2,UniRef50_A6TNX0,3.1.-.-,Bacteria,BAG08282.1
Q87HS0,UniRef50_Q8EEZ2,6.3.2.4,Bacteria,BAC62229.1
O65482,UniRef50_Q9LZU4,2.7.11.-,Eukaryota,AEE84737.1
P51094,UniRef50_P51094,2.4.1.115; 2.4.1.91,Eukaryota,BAB41023.1
B3GZT6,UniRef50_P51785,4.2.1.9,Bacteria,ACE60748.1
Q0HJP0,UniRef50_Q6D3U2,2.3.2.6,Bacteria,ABI38727.1
P0CI79,UniRef50_P0CI79,2.1.1.45,Bacteria,AAC26324.1
P53259,UniRef50_P53259,3.4.21.105,Eukaryota,CAA97104.1
B7UQI6,UniRef50_Q9KNX8,6.3.4.4,Bacteria,CAS12048.1
A8MJ87,UniRef50_A8MJ87,4.2.1.10,Bacteria,ABW19869.1
B1ZQN4,UniRef50_B1ZQN4,6.3.5.-,Bacteria,ACB75643.1
Q9JLG8,UniRef50_O75808,3.4.22.-,Eukaryota,AAH58094.1
A9N5T2,UniRef50_Q8EGF2,3.1.3.-,Bacteria,ABX67782.1
B5ZYG6,UniRef50_P58638,4.1.1.23,Bacteria,ACI57583.1
P0C7K7,UniRef50_Q4ZUD2,3.5.1.5,Bacteria,AAF30844.1
Q9IWA0,UniRef50_Q9IWA0,2.7.7.48,Viruses,CAB59792.1
A3PI62,UniRef50_O30724,4.3.2.10,Bacteria,ABN76028.1
Q8PBR6,UniRef50_P45283,6.3.4.4,Bacteria,AAM40352.1
O95278,UniRef50_O95278,3.1.3.-; 3.1.3.16; 3.1.3.48,Eukaryota,CAA10200.1
A7ZMY4,UniRef50_Q87Y35,3.6.4.12,Bacteria,ABV16622.1
B2RZF9,UniRef50_B2RZF9,2.3.1.108,Eukaryota,AAI67141.1
Q8R6A7,UniRef50_Q8R6A7,5.4.2.10,Bacteria,AAL94569.1
B7I774,UniRef50_Q2GLJ4,3.5.4.13,Bacteria,ACJ40633.1
P0AA94,UniRef50_P0AA94,2.7.13.3,Bacteria,AAG57506.1
B4SZ04,UniRef50_Q9KQM0,3.1.3.89,Bacteria,ACF61479.1
Q65PL0,UniRef50_Q82YY9,6.1.1.11,Bacteria,AAU21657.1
B2B738,UniRef50_B2B738,3.4.11.18,Eukaryota,CDP26018.1
B9MR57,UniRef50_D3DKC4,2.1.2.1,Bacteria,ACM60161.1
A4FXT1,UniRef50_Q57645,2.3.1.35; 2.3.1.1,Archaea,ABO35015.1
O84044,UniRef50_Q9PKZ8,3.6.4.12,Bacteria,AAC67630.1
P23287,UniRef50_P23287,3.1.3.16,Eukaryota,CAA38711.1
Q8XQC8,UniRef50_Q8XQC8,2.5.1.16,Bacteria,CAD18457.1
Q7M9F6,UniRef50_Q7M9F6,2.8.1.10,Bacteria,CAE10057.1
A7ZQ55,UniRef50_A7ZQ55,2.7.1.23,Bacteria,ABV19612.1
Q3JND6,UniRef50_Q7VUQ1,6.3.2.9,Bacteria,ABA48716.1
Q10716,UniRef50_P43296,3.4.22.-,Eukaryota,BAA08244.1
A3KFX0,UniRef50_Q9BXI3,3.1.3.5,Eukaryota,AAI47309.1
Q23835,UniRef50_P08144,3.2.1.1,Eukaryota,AAG45275.1
A9WJ95,UniRef50_A9WJ95,5.4.2.12,Bacteria,ABY34372.1
Q8N490,UniRef50_Q8N490,3.-.-.-,Eukaryota,AAL08573.1
B0UUJ3,UniRef50_Q9KNT4,4.1.1.31,Bacteria,ACA31221.1
C4K124,UniRef50_A5CD22,6.3.2.8,Bacteria,ACR47275.1
Q9F5Y3,UniRef50_P27709,3.4.21.-,Bacteria,AAG24634.2
Q84JC0,UniRef50_Q84JC0,2.1.1.-,Eukaryota,AAO22753.1
A3Q8S0,UniRef50_A1TI25,2.1.1.-,Bacteria,ABO01548.1
A1JRW1,UniRef50_Q57NM8,3.1.1.29,Bacteria,CAL12484.1
Q3YSH6,UniRef50_Q2GDQ6,6.1.1.4,Bacteria,AAZ68329.1
P00954,UniRef50_P00954,6.1.1.2,Bacteria,AAA58181.1
Q03034,UniRef50_Q03034,4.1.1.102,Eukaryota,DAA12368.1
Q47N84,UniRef50_Q827Z1,6.3.4.5,Bacteria,AAZ56085.1
Q8FS13,UniRef50_Q8RSU9,5.1.1.1,Bacteria,BAC17403.1
Q9NB31,UniRef50_Q9NB31,2.7.11.1,Eukaryota,AAF75788.1
Q9X4Y0,UniRef50_Q9X4Y0,3.2.1.22,Bacteria,CAC49967.1
Q88UD9,UniRef50_Q88UD9,2.4.2.17,Bacteria,CCC79715.1
Q12525,UniRef50_Q08985,2.1.1.10,Eukaryota,CAA87995.1
B6J3K5,UniRef50_Q086W4,5.3.1.6,Bacteria,ACJ17731.1
Q9S449,UniRef50_Q9S449,2.1.1.74,Bacteria,AAD46374.1
P69441,UniRef50_Q83M40,2.7.4.3,Bacteria,BAA14303.1
Q4UVA7,UniRef50_Q9PDW9,2.7.11.33; 2.7.4.28,Bacteria,AAY49016.1
P11245,UniRef50_P11245,2.3.1.5,Eukaryota,ABC26159.1
Q0SR05,UniRef50_Q8Y6M0,2.5.1.6,Bacteria,ABG86575.1
Q588V7,UniRef50_Q588V7,3.6.4.-,Eukaryota,BAD93700.1
Q7NWU9,UniRef50_A8GBZ7,4.2.1.104,Bacteria,AAQ59554.1
Q9C550,UniRef50_Q9C550,2.3.3.13,Eukaryota,BAC43169.1
B7V594,UniRef50_Q88AR2,2.3.1.1,Bacteria,CAW30352.1
Q18LE3,UniRef50_Q18LE3,3.4.21.97,Viruses,ABG36576.1
B4RGS2,UniRef50_Q9A6J5,2.5.1.75,Bacteria,ACG77288.1
Q66WT5,UniRef50_Q66WT5,4.99.1.10,Eukaryota,AAU05981.1
Q9LM33,UniRef50_Q9LM33,2.7.11.24,Eukaryota,AAF97831.1
Q1CNQ3,UniRef50_Q9K3D7,4.3.2.1,Bacteria,EEO74965.1
C4ZRL4,UniRef50_P66834,2.5.1.16,Bacteria,ACR65570.1
B8FZ36,UniRef50_P22477,7.1.2.2,Bacteria,ACL22788.1
Q87FR1,UniRef50_Q87FR1,2.4.1.129,Bacteria,BAC62960.1
Q9D2Q2,UniRef50_Q9D2Q2,2.1.1.211,Eukaryota,BAB31547.1
A1VX91,UniRef50_Q9PJ98,4.2.1.9,Bacteria,EAQ72020.1
Q0VSA8,UniRef50_Q5NHZ4,6.1.1.9,Bacteria,CAL15940.1
Q3JCN4,UniRef50_Q3JCN4,2.1.1.192,Bacteria,ABA57412.1
Q3J6Q3,UniRef50_Q87UG1,4.3.2.10; 3.5.1.2,Bacteria,ABA59493.1
P43078,UniRef50_Q5APU2,3.1.3.48,Eukaryota,EEQ42230.1
A6URB4,UniRef50_Q60358,4.1.1.11; 4.1.1.25,Archaea,ABR55036.1
Q0HIF6,UniRef50_Q8EF61,3.1.1.61; 3.5.1.44,Bacteria,ABI39161.1
Q4KFI6,UniRef50_Q883N9,2.1.1.173; 2.1.1.264,Bacteria,AAY91165.1
B0U1Q5,UniRef50_B2I723,5.3.1.9,Bacteria,ACA11233.1
Q8RDJ9,UniRef50_Q6M0F3,4.2.1.9,Bacteria,AAM23337.1
Q8XAZ4,UniRef50_P76147,2.7.7.65,Bacteria,AAG56244.1
O83644,UniRef50_O83644,2.5.1.75,Bacteria,AAC65611.1
Q1MTQ0,UniRef50_Q1MTQ0,2.3.2.27,Eukaryota,CAA22646.1
B1I9G3,UniRef50_O34981,2.3.1.89,Bacteria,ACA35510.1
B1YJ04,UniRef50_Q7NL01,6.3.5.3; 3.5.1.2,Bacteria,ACB59934.1
Q54944,UniRef50_Q54944,2.7.1.176,Bacteria,CAA45934.1
Q8L868,UniRef50_Q8L868,3.2.1.39,Eukaryota,AAN15367.1
Q92223,UniRef50_G5EB30,3.2.1.14,Eukaryota,BAA36223.1
O29379,UniRef50_O29379,4.3.2.1,Archaea,AAB90359.1
Q0AC82,UniRef50_Q0AC82,5.2.1.8,Bacteria,ABI55555.1
A8BM50,UniRef50_A8BM50,2.3.1.108,Eukaryota,EDO78575.1
P57498,UniRef50_P57498,2.7.7.4,Bacteria,BAB13121.1
Q63HD3,UniRef50_Q8YAC5,2.7.1.33,Bacteria,AAU20168.1
A2S516,UniRef50_P0A0U7,2.7.4.3,Bacteria,ABN01301.1
B1XX97,UniRef50_A1WFT0,3.5.4.19,Bacteria,ACB33878.1
P16609,UniRef50_P50909,4.2.1.20,Bacteria,CAA41527.1
A8YUN9,UniRef50_Q1GAT5,2.4.1.227,Bacteria,ABX26977.1
Q2LPW5,UniRef50_Q2LPW5,6.1.1.23,Bacteria,ABC76327.1
Q727D8,UniRef50_Q727D8,3.5.1.108,Bacteria,AAS97389.1
B7MIR0,UniRef50_Q8XA22,2.1.1.223,Bacteria,CAR04012.1
Q38867,UniRef50_P62935,5.2.1.8,Eukaryota,AAM20331.1
A1D7R6,UniRef50_Q5B934,3.4.14.5,Eukaryota,EAW21760.1
Q6G8T9,UniRef50_A9BP37,6.1.1.12,Bacteria,CAG43367.1
B7J5E0,UniRef50_P96195,4.2.1.33,Bacteria,ACK79183.1
B5YG57,UniRef50_B5YG57,2.7.1.148,Bacteria,ACI20733.1
B1Y223,UniRef50_B1Y223,2.8.4.4,Bacteria,ACB34322.1
B3H271,UniRef50_Q8EFF5,2.7.4.3,Bacteria,ACE62001.1
Q0VR01,UniRef50_Q1BHI7,6.5.1.2,Bacteria,CAL16397.1
A3M4V2,UniRef50_Q9KUP3,2.5.1.6,Bacteria,ABO11946.2
Q1REY3,UniRef50_Q8ZR41,6.3.2.2,Bacteria,ABE06081.1
Q08GM0,UniRef50_Q65CI5,7.1.1.2,Eukaryota,CAK22238.1
Q12051,UniRef50_Q12051,2.5.1.-; 2.5.1.1; 2.5.1.29; 2.5.1.10,Eukaryota,AAA83262.1
A0LT86,UniRef50_A0QT53,5.3.1.4,Bacteria,ACZ67491.1
Q5WT22,UniRef50_Q2KV11,7.1.1.-,Bacteria,CAH16944.1
Q9CZ42,UniRef50_Q8IW45,4.2.1.93,Eukaryota,BAB28607.1
Q30Q40,UniRef50_P56196,5.4.2.12,Bacteria,ABB44891.1
Q24317,UniRef50_Q24317,2.7.7.-,Eukaryota,AAF50439.1
Q8X178,UniRef50_Q9HFQ2,3.1.3.16,Eukaryota,AAL69898.1
C0R4W3,UniRef50_Q5GRZ3,2.7.8.13,Bacteria,ACN95955.1
Q2FWF5,UniRef50_Q4L7Y0,4.2.1.59,Bacteria,ABD31370.1
Q9VQX4,UniRef50_Q9VQX4,6.3.4.21,Eukaryota,AAN11172.1
C1KVB8,UniRef50_Q9KD70,2.1.1.-,Bacteria,CAS05243.1
B0XYK8,UniRef50_Q5B934,3.4.14.5,Eukaryota,EDP52954.1
P55200,UniRef50_Q03164-3,2.1.1.354,Eukaryota,BAE24386.1
Q703G9,UniRef50_Q703G9,3.4.21.-,Viruses,AAK32154.1
C1ER14,UniRef50_P54548,3.1.26.11,Bacteria,ACO27678.1
Q2T1P5,UniRef50_Q0BBE2,2.7.11.5; 3.1.3.-,Bacteria,ABC36516.1
Q4ULI7,UniRef50_Q92HI8,2.7.9.1,Bacteria,AAY61586.1
Q8L7W7,UniRef50_Q8L7W7,2.7.4.3,Eukaryota,AAM78088.1
P78746,UniRef50_P78746,2.4.1.16,Eukaryota,AAB60781.1
Q99708,UniRef50_Q99708,3.1.-.-,Eukaryota,AAC34368.1
A0M4T1,UniRef50_A5FA70,2.4.2.18,Bacteria,CAL67626.1
A5WG48,UniRef50_Q4FU64,7.1.1.-,Bacteria,ABQ94639.1
Q9UMR2,UniRef50_Q9UMR2,3.6.4.13,Eukaryota,EAW51831.1
P27487,UniRef50_P27487,3.4.14.5,Eukaryota,AAB35614.1
Q8R9V6,UniRef50_O65984,2.3.1.274,Bacteria,AAM24698.1
Q0HE65,UniRef50_Q8E9N2,2.3.3.13,Bacteria,ABI40652.1
P40320,UniRef50_P40320,2.5.1.6,Eukaryota,AAF51555.1
Q91C36,UniRef50_P03156,2.7.7.7; 2.7.7.49; 3.1.26.4,Viruses,AAK97203.1
A7MY04,UniRef50_A7MY04,4.2.1.59,Bacteria,ABU72175.1
Q5Z9I2,UniRef50_Q5Z9I2,3.1.1.n2,Eukaryota,BAD53618.1
Q2EN76,UniRef50_Q2EN76,2.7.4.6; 2.7.13.3,Eukaryota,ABD18456.1
A3MV95,UniRef50_Q8ZU33,6.1.1.17,Archaea,ABO08562.1
A3MYX4,UniRef50_P45257,5.1.1.1,Bacteria,ABN73360.1
P58626,UniRef50_P58627,3.6.1.-,Bacteria,AAG55833.1
O75928,UniRef50_O75928,2.3.2.-,Eukaryota,AAK48938.1
P61026,UniRef50_P61026,3.6.5.2,Eukaryota,EAX00710.1
P25784,UniRef50_P25784,3.4.22.-,Eukaryota,CAA45129.1
P03700,UniRef50_P03700,2.7.7.-; 3.1.-.-,Viruses,AAA96562.1
Q7CFR2,UniRef50_P37388,7.5.2.10,Bacteria,CAL22612.1
Q7Z7E8,UniRef50_Q7TSS2,2.3.2.23,Eukaryota,AAH61583.1
B7LH08,UniRef50_A7MIU0,2.6.1.82; 2.6.1.29,Bacteria,CAU99632.1
Q0ABN9,UniRef50_Q3IK75,2.8.4.3,Bacteria,ABI55748.1
Q8XXX3,UniRef50_P96195,4.2.1.33,Bacteria,CAD15692.1
P76422,UniRef50_P76422,2.7.1.49; 2.7.4.7,Bacteria,AAC75164.1
P99071,UniRef50_P80886,6.2.1.5,Bacteria,BAB42340.1
P37753,UniRef50_P37753,2.7.7.13,Bacteria,AAA21139.1
Q64685,UniRef50_P13721,2.4.99.1,Eukaryota,BAA03680.1
Q66I75,UniRef50_Q66I75,4.2.1.109,Eukaryota,AAH81498.1
A1V6R5,UniRef50_A4XPL2,3.1.3.11,Bacteria,ABM52770.1
Q180W5,UniRef50_Q07YM7,7.1.2.2,Bacteria,CAJ70371.1
Q6LRB9,UniRef50_B7LQ85,2.7.11.33; 2.7.4.28,Bacteria,CAG20157.1
Q2U3T4,UniRef50_C8VPJ1,3.6.5.-,Eukaryota,BAE63781.1
P11034,UniRef50_P21812,3.4.21.-,Eukaryota,CAA48703.1
Q7UWS5,UniRef50_Q56586,7.2.1.1,Bacteria,CAD72287.1
B5RHE5,UniRef50_Q7CKD4,3.2.2.9; 3.2.2.-,Bacteria,CAR36118.1
A5CQN3,UniRef50_Q44428,4.2.1.33,Bacteria,CAN01387.1
B2STK3,UniRef50_B2STK3,3.1.22.4,Bacteria,ACD59833.1
P13874,UniRef50_Q9QLI9,3.1.-.-,Viruses,AAA43766.1
Q9NP87,UniRef50_Q9NP87,2.7.7.7,Eukaryota,AAH62590.1
B2SDP9,UniRef50_B0TZ52,4.2.1.10,Bacteria,ACD31263.1
Q7N8Z1,UniRef50_K0BE10,2.2.1.2,Bacteria,CAE12863.1
Q7V5Y3,UniRef50_Q7V5Y3,2.3.1.275,Bacteria,CAE21576.1
A1AN85,UniRef50_P80244,3.4.21.92,Bacteria,ABK98805.1
Q82VS8,UniRef50_Q82VS8,6.3.2.13,Bacteria,CAD84897.1
Q8D2N7,UniRef50_Q9KLX5,3.5.4.16,Bacteria,BAC24463.1
O85294,UniRef50_Q89AP8,2.2.1.6,Bacteria,AAM67779.1
Q2FXC5,UniRef50_Q2FXC8,3.4.21.-,Bacteria,ABD31001.1
Q48BG5,UniRef50_P50002,7.1.2.2,Bacteria,AAZ33103.1
A6TBW2,UniRef50_Q83QT2,7.1.1.-,Bacteria,ABR78083.1
P40404,UniRef50_P40404,3.5.1.44,Bacteria,CAB13519.1
Q11Z53,UniRef50_Q8A245,3.6.1.23,Bacteria,ABG57313.1
C3PP14,UniRef50_Q4L7Y1,2.5.1.7,Bacteria,ACP53674.1
A5EV41,UniRef50_Q9KNB2,2.4.2.1,Bacteria,ABQ13931.1
Q12972,UniRef50_Q12972,3.1.4.-,Eukaryota,AAA64749.1
A2YGY2,UniRef50_P17654,3.2.1.1,Eukaryota,CAA45903.1
C0RJ81,UniRef50_Q982V6,3.4.21.92,Bacteria,ACO00889.1
Q8PUR2,UniRef50_Q8TRB8,2.7.7.6,Archaea,AAM31966.1
Q96GS6,UniRef50_Q96GS6,3.1.2.22,Eukaryota,AAH09256.1
Q97I90,UniRef50_Q8XJQ0,3.1.26.4,Bacteria,AAK79728.1
Q667L9,UniRef50_P30750,7.4.2.11,Bacteria,CAH22211.1
P55667,UniRef50_P55667,3.-.-.-,Bacteria,AAB91866.1
Q5E5A9,UniRef50_Q9PFT5,4.2.1.59; 5.3.3.14,Bacteria,AAW85787.1
Q7N4X5,UniRef50_Q7N4X5,4.2.1.70,Bacteria,CAE14480.1
B1ZIG8,UniRef50_B1LYJ9,5.4.2.7,Bacteria,ACB79988.1
C6E2G6,UniRef50_Q7VXZ4,2.7.7.6,Bacteria,ACT17112.1
Q97B98,UniRef50_Q6L2I9,3.1.-.-,Archaea,BAB59701.1
Q94F47,UniRef50_P46595,2.3.2.23,Eukaryota,AAF24583.1
B0U3D8,UniRef50_Q9PB98,3.1.26.3,Bacteria,ACA12367.1
Q81LT4,UniRef50_P46347,3.1.-.-,Bacteria,AAT33648.1
O27764,UniRef50_P46342,7.3.2.1,Archaea,AAB86201.1
A8Z3V1,UniRef50_Q49X59,5.4.99.25,Bacteria,ABX29217.1
P0A6J1,UniRef50_Q8ZBP3,2.7.1.25,Bacteria,AAA23647.1
O78750,UniRef50_P00403,7.1.1.9,Eukaryota,AAD10099.1
P34497,UniRef50_P34497,6.3.1.2,Eukaryota,CAA82655.1
B1X7A5,UniRef50_Q8X825,2.8.1.6,Bacteria,ACB01976.1
Q9EPR2,UniRef50_Q9EPR2,3.1.1.4,Eukaryota,BAB26747.1
B7UVW9,UniRef50_B7UVW9,7.-.-.-,Bacteria,CAW26250.1
P70698,UniRef50_Q9NRF8,6.3.4.2,Eukaryota,AAB06942.1
Q2A4C7,UniRef50_B0TXZ9,6.3.2.1,Bacteria,CAJ79112.1
Q0TUH0,UniRef50_Q0TUH0,3.2.2.27,Bacteria,ABG82389.1
C5BFM6,UniRef50_P44955,3.2.1.52,Bacteria,ACR68989.1
Q5UQ40,UniRef50_Q5UQ40,2.3.2.27; 2.3.2.23,Viruses,AAV51055.1
B7M0I4,UniRef50_A0A0H3AKU6,7.-.-.-,Bacteria,CAQ98536.1
Q8JG38,UniRef50_Q8JG38,2.7.10.1,Eukaryota,CAC84705.1
P11346,UniRef50_P11346,2.7.11.1,Eukaryota,CAB72239.1
A4J0S6,UniRef50_A9WIW3,6.3.4.3,Bacteria,ABO48679.1
Q6M0Z5,UniRef50_Q65VI3,2.1.2.-,Archaea,CAF29679.1
Q15084,UniRef50_Q15084,5.3.4.1,Eukaryota,AAH01312.1
Q5P5P9,UniRef50_Q1GXN2,2.7.7.23; 2.3.1.157,Bacteria,CAI07363.1
P33189,UniRef50_P33189,2.6.-.-,Bacteria,CAA65709.1
Q66L17,UniRef50_Q3SXD3,3.1.3.89,Eukaryota,AAH78480.1
Q9K8I9,UniRef50_Q9K8I9,2.7.7.77,Bacteria,BAB06736.1
Q2YMK2,UniRef50_Q2YMK2,2.1.1.72,Bacteria,AAB71351.1
P70563,UniRef50_P53370,3.6.1.-,Eukaryota,AAF07934.1
Q9SXB8,UniRef50_Q9SXB8,2.7.11.1,Eukaryota,AAD49989.1
Q9R118,UniRef50_Q92743,3.4.21.-,Eukaryota,BAC41169.1
Q8CHK3,UniRef50_Q96N66,2.3.1.-; 2.3.1.n4,Eukaryota,BAC53808.1
P05031,UniRef50_P05031,4.1.1.28,Eukaryota,AAL28256.1
Q5BP74,UniRef50_Q5BP74,2.7.11.1,Eukaryota,AAX22002.1
Q04469,UniRef50_Q04469,3.2.1.4,Eukaryota,AAC60541.1
P58221,UniRef50_P32173,2.7.7.77,Bacteria,AAG59046.1
Q6N0P7,UniRef50_Q6N0P7,7.3.2.5,Bacteria,CAE30155.1
Q08345,UniRef50_Q08345,2.7.10.1,Eukaryota,BAF31270.1
A7FHY4,UniRef50_Q9S467,5.3.1.4,Bacteria,ABS47251.1
Q2NQJ1,UniRef50_Q6CZQ8,2.7.1.71,Bacteria,BAE75584.1
P35816,UniRef50_O88483,3.1.3.43,Eukaryota,AAA30697.1
Q0BRE9,UniRef50_Q0BRE9,3.6.5.-,Bacteria,ABI62603.1
Q9NRP7,UniRef50_Q9NRP7,2.7.11.1,Eukaryota,BAB14184.1
A1TC03,UniRef50_Q9RDK7,2.7.7.18,Bacteria,ABM14703.1
B1I9A0,UniRef50_P37877,2.7.2.1,Bacteria,ACA36993.1
Q47WG2,UniRef50_P96195,4.2.1.33,Bacteria,AAZ27808.1
A5V5N0,UniRef50_A5V5N0,2.5.1.145,Bacteria,ABQ67596.1
B3WAM8,UniRef50_P60281,2.7.7.6,Bacteria,CAQ67747.1
