Entry,uniref50id,EC number,Taxonomic lineage (SUPERKINGDOM),EMBL_CDS_id
P43313,UniRef50_P43313,1.16.-.-,Bacteria,AAL27478.1
P43313,UniRef50_P43313,1.16.-.-,Bacteria,AAL27479.1
P43313,UniRef50_P43313,1.16.-.-,Bacteria,AAQ72432.1
P43313,UniRef50_P43313,1.16.-.-,Bacteria,AAU21203.1
P43313,UniRef50_P43313,1.16.-.-,Bacteria,ABC68518.1
P43313,UniRef50_P43313,1.16.-.-,Bacteria,AAD07308.1
B3DSS3,UniRef50_Q8G5L6,1.5.1.5; 3.5.4.9,Bacteria,ACD98192.1
Q8XV50,UniRef50_Q8XV50,1.8.5.-,Bacteria,CAD16690.1
Q2W8Y5,UniRef50_Q2W8Y5,1.4.3.5,Bacteria,BAE49690.1
A7ZQN7,UniRef50_Q9KTK0,1.7.1.13,Bacteria,ABV19675.1
Q51676,UniRef50_P51008,1.3.98.3,Bacteria,AAC44513.1
Q51676,UniRef50_P51008,1.3.98.3,Bacteria,ABL69948.1
Q9ZDD5,UniRef50_Q9ZDD5,1.13.11.-,Bacteria,CAA14853.1
C0ZZY4,UniRef50_B0RIK6,1.3.5.2,Bacteria,BAH33919.1
B4T977,UniRef50_Q8XDG9,1.1.1.17,Bacteria,ACF69816.1
B0JI39,UniRef50_B0JI39,1.4.3.5,Bacteria,BAG05601.1
P70792,UniRef50_Q44471,1.1.1.93; 4.1.1.73; 1.1.1.83,Bacteria,AAB61628.1
Q3Z1Q7,UniRef50_Q8ZIC5,1.1.1.58,Bacteria,AAZ88305.1
A6TVS0,UniRef50_A9KKR5,1.3.1.14,Bacteria,ABR50288.1
Q49117,UniRef50_Q49117,1.-.-.-,Bacteria,ACS38144.1
Q49117,UniRef50_Q49117,1.-.-.-,Bacteria,AAC44089.1
A1VQ03,UniRef50_A1TRM7,2.1.1.61; 1.5.-.-,Bacteria,ABM37731.1
A3CST9,UniRef50_Q2FUA4,1.3.7.11,Archaea,ABN56439.1
Q2YBC0,UniRef50_B7J648,1.7.1.13,Bacteria,ABB73951.1
O58413,UniRef50_Q51801,1.2.7.7,Archaea,BAA29771.1
P37412,UniRef50_P56933,1.1.1.85,Bacteria,CAA37456.1
P37412,UniRef50_P56933,1.1.1.85,Bacteria,AAB60185.1
P37412,UniRef50_P56933,1.1.1.85,Bacteria,AAL19076.1
Q92LI5,UniRef50_Q92LI5,1.8.4.11,Bacteria,CAC47647.1
B4SIE4,UniRef50_Q9KTV1,1.4.99.-,Bacteria,ACF50149.1
B8GGP5,UniRef50_A2ST19,1.1.1.261,Archaea,ACL16300.1
B5BHX7,UniRef50_C3K053,1.1.-.-,Bacteria,CAR61575.1
Q0QLF7,UniRef50_Q0QLF7,1.3.7.1,Bacteria,ABC88393.1
O58414,UniRef50_Q51802,1.2.7.7,Archaea,BAA29772.1
Q8CMQ4,UniRef50_Q8CMQ4,1.6.-.-,Bacteria,AAO05998.1
A1JJK8,UniRef50_Q9P2T1-3,1.7.1.7,Bacteria,CAL10795.1
Q8ZJ74,UniRef50_Q8ZLN1,1.1.1.25,Bacteria,CAL18930.1
Q8ZJ74,UniRef50_Q8ZLN1,1.1.1.25,Bacteria,AAM87572.1
Q8ZJ74,UniRef50_Q8ZLN1,1.1.1.25,Bacteria,AAS60521.1
Q47RY0,UniRef50_Q47RY0,1.17.7.3,Bacteria,AAZ54787.1
Q8EJ54,UniRef50_Q8EJ54,1.2.1.71,Bacteria,AAN53697.1
A9BB39,UniRef50_Q7NJE8,1.5.1.5; 3.5.4.9,Bacteria,ABX09051.1
Q53877,UniRef50_Q9ZAU1,1.1.1.-,Bacteria,AAB08016.1
B6EML5,UniRef50_O50174,1.2.1.71,Bacteria,CAQ80419.1
Q7MBG5,UniRef50_A6Q3S5,1.2.1.70,Bacteria,CAE10621.1
P65185,UniRef50_P0C632,1.17.7.4,Bacteria,AAD07469.1
Q8U3K2,UniRef50_Q8U3K2,1.2.7.6,Archaea,AAC70892.1
Q8U3K2,UniRef50_Q8U3K2,1.2.7.6,Archaea,AAL80588.1
Q2Y9R4,UniRef50_Q82X64,1.3.-.-,Bacteria,ABB74507.1
A5F3I6,UniRef50_Q8X7U3,1.8.4.8,Bacteria,ABQ21825.1
A5F3I6,UniRef50_Q8X7U3,1.8.4.8,Bacteria,ACP08452.1
B7MVM5,UniRef50_Q7UCI7,1.2.1.71,Bacteria,CAR08141.2
Q8A7B8,UniRef50_Q8A7B8,1.5.1.5; 3.5.4.9,Bacteria,AAO76714.1
P15093,UniRef50_P15093,1.5.1.3,Archaea,AAA72219.1
P15093,UniRef50_P15093,1.5.1.3,Archaea,ADE04659.1
A1S4Y1,UniRef50_Q9KRA3,1.3.1.9,Bacteria,ABL99437.1
A4SPG7,UniRef50_P39185,1.9.6.1,Bacteria,ABO90789.1
A1URN6,UniRef50_A1URN6,1.2.1.41,Bacteria,ABM45406.1
Q6F8N7,UniRef50_C5BI30,1.5.1.5; 3.5.4.9,Bacteria,CAG69578.1
B6I074,UniRef50_P54223,1.1.99.1; 1.2.1.8,Bacteria,BAG75856.1
Q3AR25,UniRef50_Q3AR25,1.1.1.23,Bacteria,ABB28550.1
B7MCD1,UniRef50_Q8FKI8,1.2.1.8,Bacteria,CAR01671.1
Q08713,UniRef50_P80857,1.15.1.1,Archaea,CAA44993.1
Q08713,UniRef50_P80857,1.15.1.1,Archaea,AAY79614.1
B9KNS6,UniRef50_Q92YD2,1.2.1.8,Bacteria,ACM00354.1
A0QWW2,UniRef50_A0QWW2,1.2.1.12,Bacteria,ABK69982.1
A0QWW2,UniRef50_A0QWW2,1.2.1.12,Bacteria,AFP39470.1
Q63MT0,UniRef50_D7URM0,1.1.1.108,Bacteria,CAH38025.1
B0SW61,UniRef50_Q8XAU5,1.-.-.-,Bacteria,ABZ73105.1
Q83ML6,UniRef50_Q8XAS9,1.1.1.38,Bacteria,AAN43318.2
Q83ML6,UniRef50_Q8XAS9,1.1.1.38,Bacteria,AAP17204.1
C6BSC1,UniRef50_Q72AN9,1.2.1.41,Bacteria,ACS79597.1
Q9L9G2,UniRef50_Q9L9G2,1.3.1.12,Bacteria,AAF67499.1
Q3AK30,UniRef50_Q8DK70,1.17.7.1,Bacteria,ABB35052.1
O50146,UniRef50_O50146,1.2.1.-,Bacteria,AAS81884.1
O50146,UniRef50_O50146,1.2.1.-,Bacteria,BAA74767.1
O50146,UniRef50_O50146,1.2.1.-,Bacteria,BAA23878.1
A4TK49,UniRef50_C4L7R5,1.6.5.2,Bacteria,ABP39661.1
Q8XGA4,UniRef50_A5F9G1,1.2.1.72,Bacteria,CAD02901.1
Q8XGA4,UniRef50_A5F9G1,1.2.1.72,Bacteria,AAO70541.1
Q8PNU4,UniRef50_B2FQ15,1.2.1.70,Bacteria,AAM35833.1
P0CZ77,UniRef50_B9DV19,1.1.1.25,Bacteria,BAC63672.1
Q4L1M7,UniRef50_Q4L1M7,1.14.14.9,Bacteria,AAT28189.1
B7HCR2,UniRef50_P58676,1.17.7.4,Bacteria,ACK63231.1
A5D143,UniRef50_A5D143,1.3.1.98,Bacteria,BAF60040.1
A2C555,UniRef50_P31087,1.97.1.12,Bacteria,ABM76615.1
B4F2T9,UniRef50_Q8ZRX8,1.17.1.8,Bacteria,CAR40259.1
Q3V818,UniRef50_Q3V818,1.1.1.408,Bacteria,BAD41285.1
Q0TJ59,UniRef50_Q8XAU9,1.1.1.298,Bacteria,ABG69020.1
Q7NXH5,UniRef50_Q5ZXM9,1.1.1.103,Bacteria,AAQ59327.1
C5BN92,UniRef50_C5BN92,1.4.3.5,Bacteria,ACR10723.1
Q44262,UniRef50_Q44262,1.14.15.24,Bacteria,BAA09597.1
A4XY32,UniRef50_Q886Z0,1.17.7.3,Bacteria,ABP86248.1
A0PVU7,UniRef50_A0R2B1,2.2.1.5; 4.1.1.71; 1.2.4.2; 2.3.1.61,Bacteria,ABL06466.1
Q7W9B7,UniRef50_Q7WHE8,1.13.11.11,Bacteria,CAE37149.1
B3E3M7,UniRef50_P39821,1.2.1.41,Bacteria,ACD97299.1
A4W9V9,UniRef50_A6T9Y6,1.4.3.5,Bacteria,ABP60489.1
A9NE96,UniRef50_A9NE96,1.5.1.5; 3.5.4.9,Bacteria,ABX80676.1
B4EBK9,UniRef50_Q3JRF0,1.8.4.12,Bacteria,CAR52282.1
Q2G586,UniRef50_C3MFQ1,1.7.1.13,Bacteria,ABD26987.1
P29273,UniRef50_P29273,1.3.99.-,Bacteria,CAA44452.1
P29273,UniRef50_P29273,1.3.99.-,Bacteria,BAA17847.1
P37959,UniRef50_P37959,1.-.-.-,Bacteria,CAB07971.1
P37959,UniRef50_P37959,1.-.-.-,Bacteria,AAA68041.1
P37959,UniRef50_P37959,1.-.-.-,Bacteria,CAB15287.1
P37959,UniRef50_P37959,1.-.-.-,Bacteria,CAA80509.1
B0T826,UniRef50_P61616,1.3.1.98,Bacteria,ABZ72789.1
C1ETR2,UniRef50_P16618,1.2.1.70,Bacteria,ACO26752.1
Q9RYR5,UniRef50_Q9RYR5,1.14.12.17,Bacteria,AAF12394.1
P95399,UniRef50_P95361,1.1.1.25,Bacteria,AAC44915.1
Q5QWY8,UniRef50_Q8EAP2,1.1.1.38,Bacteria,AAV81439.1
Q1I4S8,UniRef50_Q889E1,1.17.7.4,Bacteria,CAK17358.1
Q7MJC0,UniRef50_Q8EAP2,1.1.1.38,Bacteria,BAC95006.1
A1RI92,UniRef50_Q9KT58,4.2.1.17; 5.1.2.3; 1.1.1.35,Bacteria,ABM24387.1
Q8XM99,UniRef50_Q97DQ1,1.7.1.17,Bacteria,BAB80497.1
Q89WK2,UniRef50_Q89WK2,1.17.1.8,Bacteria,BAC45950.1
O85064,UniRef50_P56933,1.1.1.85,Bacteria,AAD12594.1
Q9RYU4,UniRef50_Q9RYU4,1.6.5.2,Bacteria,AAF12417.1
B0T315,UniRef50_B0T315,1.2.1.41,Bacteria,ABZ73837.1
Q8FPX1,UniRef50_Q0AV19,1.1.1.86,Bacteria,BAC18177.1
Q9KKY1,UniRef50_Q9KKY1,1.13.11.24,Bacteria,AAF96865.1
B7ILI6,UniRef50_Q81C25,1.1.5.4,Bacteria,ACK94599.1
A8G3D1,UniRef50_Q7V2Q2,1.1.5.4,Bacteria,ABV50112.1
Q66ED2,UniRef50_Q8X7U3,1.8.4.8,Bacteria,CAH20001.1
Q1C4U4,UniRef50_Q8EG21,1.5.1.5; 3.5.4.9,Bacteria,ABG14528.1
P71534,UniRef50_P71534,1.1.1.100,Bacteria,AAC69638.1
P71534,UniRef50_P71534,1.1.1.100,Bacteria,ABK71816.1
P71534,UniRef50_P71534,1.1.1.100,Bacteria,AFP39533.1
C6A312,UniRef50_P10618,1.2.1.59,Archaea,ACS90007.1
C4L3U2,UniRef50_C4L3U2,1.1.1.25,Bacteria,ACQ71437.1
A9VMZ3,UniRef50_Q816D9,1.18.1.2,Bacteria,ABY45898.1
P26250,UniRef50_P22921,1.18.6.1,Bacteria,AAA21838.1
Q1LFW3,UniRef50_C1I202,1.6.5.2,Bacteria,ABF10963.1
P65150,UniRef50_Q9Z565,1.1.1.86,Bacteria,SIU01650.1
Q73A47,UniRef50_K4LVZ1,1.1.1.86,Bacteria,AAS40860.1
Q2IQI6,UniRef50_A7HD76,1.3.5.2,Bacteria,ABC81068.1
D4GP41,UniRef50_D4GP41,1.2.1.26,Archaea,ADE01373.1
D4GP41,UniRef50_D4GP41,1.2.1.26,Archaea,ELY36792.1
C1CRW1,UniRef50_A3CMT1,1.2.1.41,Bacteria,ACO22815.1
Q0TAU6,UniRef50_P05989,1.1.1.86,Bacteria,ABG71933.1
C3K3D2,UniRef50_Q8FKI8,1.2.1.8,Bacteria,CAY53022.1
Q59767,UniRef50_Q92R32,1.4.3.16,Bacteria,AAC45129.1
A5ITC3,UniRef50_Q5HNV1,1.1.1.25,Bacteria,ABQ49446.1
B5BH22,UniRef50_P25924,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,CAR61373.1
B7UQ73,UniRef50_Q9KTV1,1.4.99.-,Bacteria,CAS08856.1
P9WNG1,UniRef50_P9WNG0,1.14.13.-,Bacteria,CCP43640.1
B3R6R4,UniRef50_Q086I8,1.17.1.8,Bacteria,CAQ70547.1
Q607A7,UniRef50_Q607A7,1.17.1.8,Bacteria,AAU91909.1
Q51602,UniRef50_Q51602,1.14.12.13,Bacteria,CAA55682.1
A3PL17,UniRef50_P26163,1.3.7.7,Bacteria,ABN77033.1
A9A4N5,UniRef50_A9A4N5,1.5.1.5; 3.5.4.9,Archaea,ABX13013.1
A3MUY9,UniRef50_A3MUY9,1.4.1.2,Archaea,ABO08456.1
B7H1U5,UniRef50_B7H1U5,1.1.1.267,Bacteria,ACJ57525.1
B9JV07,UniRef50_Q82XV0,1.17.7.3,Bacteria,ACM38145.1
Q8PV99,UniRef50_Q8PV99,1.4.1.21,Archaea,AAM31768.1
B9IW25,UniRef50_P12946,1.3.-.-,Bacteria,ACM14162.1
B5FJX5,UniRef50_P40861,1.2.1.41,Bacteria,ACH74124.1
Q3YYF3,UniRef50_Q31X75,1.18.1.-,Bacteria,AAZ89459.1
Q67N85,UniRef50_O58389,1.1.1.103,Bacteria,BAD40858.1
Q83PQ6,UniRef50_Q65WJ9,1.1.1.130,Bacteria,AAN45067.1
Q83PQ6,UniRef50_Q65WJ9,1.1.1.130,Bacteria,AAP19122.1
A4Z1C6,UniRef50_Q89ND7,1.14.11.-,Bacteria,CAL79952.1
Q3J277,UniRef50_Q9LA02,1.2.1.38,Bacteria,ABA79107.1
B3QSP0,UniRef50_K4LVZ1,1.1.1.86,Bacteria,ACF14087.1
Q6A8L5,UniRef50_P9WNW8,1.1.1.23,Bacteria,AAT82901.1
B1L1N3,UniRef50_Q892U0,1.1.1.27,Bacteria,ACA55684.1
P78008,UniRef50_P78008,1.1.1.17,Bacteria,AAB95838.1
Q9UZV4,UniRef50_O58966,1.11.1.15,Archaea,CAB49952.1
Q9UZV4,UniRef50_O58966,1.11.1.15,Archaea,CCE70451.1
Q987S0,UniRef50_O59651,1.11.1.21,Bacteria,BAB53130.1
B3Q4F9,UniRef50_Q2JZT8,1.11.1.21,Bacteria,ACE94090.1
Q5HCU1,UniRef50_Q9X2M2,1.1.99.1; 1.2.1.8,Bacteria,AAW38626.1
Q9A4T2,UniRef50_Q9A4T2,1.8.5.-,Bacteria,AAK24712.1
Q5QZB8,UniRef50_Q8EKN9,1.1.1.94,Bacteria,AAV81079.1
Q8CV11,UniRef50_O69282,1.1.5.4,Bacteria,BAC12902.1
Q57NK9,UniRef50_Q9HTQ0,1.4.99.-,Bacteria,AAX65702.1
Q9JRN7,UniRef50_Q9JRN7,1.1.1.135,Bacteria,BAB03206.1
P21134,UniRef50_P21134,1.3.99.-,Bacteria,AAA62573.1
Q6G4Z0,UniRef50_Q8UBS1,1.2.1.41,Bacteria,CAF26970.1
B7JK34,UniRef50_P12946,1.3.-.-,Bacteria,ACK90782.1
Q8XJ55,UniRef50_Q97GI8,1.17.1.8,Bacteria,BAB81612.1
Q4L672,UniRef50_Q2FYS1,1.3.1.12,Bacteria,BAE04853.1
Q8G8B6,UniRef50_Q8G8B6,1.14.12.22,Bacteria,BAB32765.1
Q8G8B6,UniRef50_Q8G8B6,1.14.12.22,Bacteria,BAB32766.1
Q8G8B6,UniRef50_Q8G8B6,1.14.12.22,Bacteria,BAC41544.1
Q8G8B6,UniRef50_Q8G8B6,1.14.12.22,Bacteria,BAC41545.1
Q97L67,UniRef50_Q97L67,1.1.1.58,Bacteria,AAK78672.1
Q87KE4,UniRef50_Q2YBM5,1.1.1.25,Bacteria,BAC61296.1
Q12SN0,UniRef50_P59309,1.2.1.38,Bacteria,ABE53546.1
Q3IXK6,UniRef50_Q9HTQ0,1.4.99.-,Bacteria,ABA80728.1
O50286,UniRef50_Q89AQ8,1.8.1.4,Bacteria,AAC46405.1
O50286,UniRef50_Q89AQ8,1.8.1.4,Bacteria,BAC60780.1
A7ZTC2,UniRef50_Q65WJ9,1.1.1.130,Bacteria,ABV18700.1
B7JM99,UniRef50_Q4A0E7,1.2.1.88,Bacteria,ACK89500.1
P48364,UniRef50_P44427,1.1.1.37,Bacteria,BAA11301.1
Q486C8,UniRef50_O59651,1.11.1.21,Bacteria,AAZ28741.1
Q5FRY0,UniRef50_Q16AX0,1.4.4.2,Bacteria,AAW60866.1
A0QMB9,UniRef50_Q73TP5,1.2.1.79,Bacteria,ABK64449.1
Q02BZ5,UniRef50_Q1IJ49,1.11.1.15,Bacteria,ABJ81421.1
O27211,UniRef50_Q02394,1.12.98.2,Archaea,AAA87423.1
O27211,UniRef50_Q02394,1.12.98.2,Archaea,AAB85631.1
B8I761,UniRef50_P54382,1.5.1.5; 3.5.4.9,Bacteria,ACL74985.1
B9K6R4,UniRef50_Q9WY57,1.4.4.2,Bacteria,ACM22647.1
B7L734,UniRef50_Q8EKN9,1.1.1.94,Bacteria,CAV00595.1
B0U3N1,UniRef50_B2FJS1,1.7.1.13,Bacteria,ACA12460.1
Q5HCY9,UniRef50_Q4L975,1.3.8.-,Bacteria,AAW38578.1
A4JKG7,UniRef50_Q9RTU4,1.1.1.103,Bacteria,ABO56770.1
Q1C0I8,UniRef50_Q8ZRX8,1.17.1.8,Bacteria,ABG16034.1
C1F6U2,UniRef50_C1F6U2,1.1.1.94,Bacteria,ACO34644.1
Q5X496,UniRef50_Q5WVN0,1.3.5.2,Bacteria,CAH12936.1
A4TJN8,UniRef50_A8FYZ1,1.2.1.70,Bacteria,ABP39500.1
B2V847,UniRef50_B2V847,1.1.1.267,Bacteria,ACD66120.1
C3MB73,UniRef50_Q8UJC5,1.1.1.25,Bacteria,ACP27082.1
Q04SB2,UniRef50_C5BI30,1.5.1.5; 3.5.4.9,Bacteria,ABJ76208.1
Q5H496,UniRef50_Q9ZF99,1.1.1.37,Bacteria,AAW74225.1
C6D8X1,UniRef50_Q8EIQ6,1.4.4.2,Bacteria,ACT11679.1
Q3Z891,UniRef50_K4LVZ1,1.1.1.86,Bacteria,AAW39926.1
Q2K9I8,UniRef50_Q9HVA4,1.8.5.-,Bacteria,ABC90498.1
A8H2Z3,UniRef50_A8H2Z3,2.1.1.61; 1.5.-.-,Bacteria,ABV86930.1
A3M5Z6,UniRef50_Q9I5Q9,1.2.1.38,Bacteria,ABO12340.2
A1WXY4,UniRef50_A1WXY4,1.4.3.5,Bacteria,ABM62546.1
Q1IGL6,UniRef50_P40402,1.14.14.5,Bacteria,CAK13186.1
Q4J6M5,UniRef50_Q4J6M5,1.2.99.8,Archaea,AAY81556.1
A5GWG3,UniRef50_Q7VDS2,1.17.7.4,Bacteria,CAK29222.1
A1AEU8,UniRef50_Q8X7U3,1.8.4.8,Bacteria,ABJ02188.1
B9KMC3,UniRef50_A4YZY5,1.3.3.11,Bacteria,ACM02014.1
C5B9W5,UniRef50_Q9K1H5,1.4.99.-,Bacteria,ACR68816.1
B5EQH6,UniRef50_Q9I5Q9,1.2.1.38,Bacteria,ACH84873.1
A5GJI3,UniRef50_P26164,1.3.7.7,Bacteria,CAK23098.1
A3D0Y7,UniRef50_O59651,1.11.1.21,Bacteria,ABN60400.1
Q2SXN9,UniRef50_O50174,1.2.1.71,Bacteria,ABC38809.1
Q74D60,UniRef50_P58667,1.17.7.3,Bacteria,AAR34833.1
O25151,UniRef50_O25151,1.11.1.15,Bacteria,AAD07455.1
B5R1C0,UniRef50_Q8ZAW9,1.8.5.-,Bacteria,CAR34786.1
P77809,UniRef50_P44311,1.1.1.49,Bacteria,BAA13554.1
A7HA35,UniRef50_A7HA35,1.2.1.70,Bacteria,ABS25581.1
Q8TQV6,UniRef50_Q8TQV6,1.8.4.11,Archaea,AAM04846.1
A0KVP0,UniRef50_A0KI46,1.4.3.5,Bacteria,ABK47859.1
Q59106,UniRef50_Q59106,1.2.4.2,Bacteria,CAA62980.1
Q59106,UniRef50_Q59106,1.2.4.2,Bacteria,CAJ93421.1
Q8PQ74,UniRef50_Q89XH1,1.13.11.5,Bacteria,AAM35345.1
P75214,UniRef50_P14941,1.1.1.80,Bacteria,AAB95926.1
A0L103,UniRef50_Q8EIQ6,1.4.4.2,Bacteria,ABK49722.1
Q8NXE8,UniRef50_O52582,1.8.1.14,Bacteria,BAB94717.1
P9WMV8,UniRef50_P9WMV8,1.1.3.6; 5.3.3.1,Bacteria,AAK47855.1
A0Q4T9,UniRef50_Q9KU44,1.17.7.4,Bacteria,ABK89254.1
B9L9A2,UniRef50_Q839W3,1.2.1.41,Bacteria,ACM92254.1
Q46244,UniRef50_Q07934,1.18.6.1,Bacteria,AAC36971.1
P40974,UniRef50_P40974,1.4.3.10,Bacteria,BAA02074.1
Q8P129,UniRef50_O05269,1.7.1.7,Bacteria,AAL97717.1
A6WSH0,UniRef50_Q8EAP2,1.1.1.38,Bacteria,ABS09759.1
A4WE55,UniRef50_Q8EIQ6,1.4.4.2,Bacteria,ABP61985.1
B5Y0K4,UniRef50_Q60006,1.5.1.5; 3.5.4.9,Bacteria,ACI07517.1
Q7TTI2,UniRef50_Q8CM25,1.10.3.9,Bacteria,CAE07192.1
Q7TTI2,UniRef50_Q8CM25,1.10.3.9,Bacteria,CAE08747.1
Q3A3D3,UniRef50_Q749Y8,1.17.7.4,Bacteria,ABA89124.1
Q5YYQ0,UniRef50_P16245,1.1.1.23,Bacteria,BAD56691.1
B3QZE2,UniRef50_Q9F715,1.3.7.7,Bacteria,ACF13835.1
Q57S24,UniRef50_Q60006,1.5.1.5; 3.5.4.9,Bacteria,AAX64487.1
P46923,UniRef50_P46923,1.7.2.3,Bacteria,AAC44131.1
P46923,UniRef50_P46923,1.7.2.3,Bacteria,AAC74942.2
P46923,UniRef50_P46923,1.7.2.3,Bacteria,BAA15682.1
A5VWK4,UniRef50_Q603L4,1.3.3.3,Bacteria,ABQ76264.1
A4G1T4,UniRef50_Q9I5Q9,1.2.1.38,Bacteria,CAL60471.1
Q5V3D9,UniRef50_Q9HPY4,1.5.1.5; 3.5.4.9,Archaea,AAV45963.1
Q9ZHF0,UniRef50_Q9ZHF0,1.11.1.15,Bacteria,AAM67659.1
Q9ZHF0,UniRef50_Q9ZHF0,1.11.1.15,Bacteria,AAC97351.1
Q8L3B3,UniRef50_Q8L3B3,1.2.1.58,Bacteria,CAD21689.1
A4YK09,UniRef50_Q89WX9,1.5.1.5; 3.5.4.9,Bacteria,CAL74235.1
Q50755,UniRef50_Q8TIB8,1.8.98.5,Archaea,CAA57038.1
Q50755,UniRef50_Q8TIB8,1.8.98.5,Archaea,ADL58051.1
Q8EXC0,UniRef50_B0SFU6,1.13.11.54; 1.13.11.53,Bacteria,AAN51852.1
P0AFG8,UniRef50_P0AFG9,1.2.4.1,Bacteria,CAA24740.1
P0AFG8,UniRef50_P0AFG9,1.2.4.1,Bacteria,AAC73225.1
P0AFG8,UniRef50_P0AFG9,1.2.4.1,Bacteria,BAB96684.2
P0AFG8,UniRef50_P0AFG9,1.2.4.1,Bacteria,AAB29357.1
Q50008,UniRef50_Q50008,1.3.3.4,Bacteria,AAA62958.1
Q50008,UniRef50_Q50008,1.3.3.4,Bacteria,CAC31425.1
B7UVK4,UniRef50_Q9I3W9,1.1.1.290,Bacteria,CAW28537.1
O34213,UniRef50_O34213,1.1.99.3,Bacteria,AAC45883.1
Q46F78,UniRef50_Q12TF9,1.2.1.41,Archaea,AAZ69464.1
A7FCV2,UniRef50_Q8EKN9,1.1.1.94,Bacteria,ABS49115.1
P29365,UniRef50_P29365,1.1.1.3,Bacteria,CAA46167.1
P29365,UniRef50_P29365,1.1.1.3,Bacteria,AAG07123.1
A8GV42,UniRef50_Q92J79,1.17.1.8,Bacteria,ABV78713.1
A0RQC4,UniRef50_P0C632,1.17.7.4,Bacteria,ABK82316.1
Q6NI36,UniRef50_Q6NI36,1.17.7.4,Bacteria,CAE49462.1
Q3AMK3,UniRef50_P72848,1.3.3.3,Bacteria,ABB34179.1
P63936,UniRef50_P63936,1.1.1.31,Bacteria,SIT99372.1
Q1CN99,UniRef50_Q9KNI1,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,ABG16531.1
Q1CN99,UniRef50_Q9KNI1,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,EEO78645.1
B0SF41,UniRef50_Q83C87,1.1.1.37,Bacteria,ABZ93628.1
P13367,UniRef50_P53647,1.15.1.1,Bacteria,CAA34472.1
P13367,UniRef50_P53647,1.15.1.1,Bacteria,CAC29580.1
A7NKU4,UniRef50_A5UU33,1.2.1.70,Bacteria,ABU58114.1
A7Z5S2,UniRef50_P54154,1.8.4.11,Bacteria,ABS74348.1
P62052,UniRef50_P00343,1.1.1.27,Bacteria,AAS08257.1
B6J5G0,UniRef50_Q9KRA3,1.3.1.9,Bacteria,ACJ19744.1
Q24TH5,UniRef50_B3QUT6,1.4.4.2,Bacteria,BAE84667.1
Q8DB47,UniRef50_Q87MM3,4.2.1.17; 5.1.2.3; 1.1.1.35,Bacteria,AAO10376.1
B0T0S6,UniRef50_Q9A8H9,1.3.-.-,Bacteria,ABZ72155.1
P51011,UniRef50_P26297,1.1.1.28,Bacteria,AAA99506.1
Q2G1C4,UniRef50_Q2G1C4,1.1.1.405,Bacteria,ABD29397.1
Q57HU2,UniRef50_P05989,1.1.1.86,Bacteria,AAX67720.1
Q9KRQ1,UniRef50_Q9KRQ1,1.11.1.6,Bacteria,AAF94739.2
Q3M9M0,UniRef50_Q7NJE8,1.5.1.5; 3.5.4.9,Bacteria,ABA22316.1
Q0VNE0,UniRef50_Q2RWE4,1.17.7.3,Bacteria,CAL17308.1
B1L9J9,UniRef50_Q9WYC9,1.2.1.41,Bacteria,ACB08997.1
Q5PF69,UniRef50_P40861,1.2.1.41,Bacteria,AAV78313.1
Q7A7X5,UniRef50_P0A443,1.97.1.4,Bacteria,BAB41441.1
Q56350,UniRef50_P39185,1.9.6.1,Bacteria,CAA85346.1
P0ABT4,UniRef50_Q8FJM0,1.16.-.-,Bacteria,AAN42397.2
P0ABT4,UniRef50_Q8FJM0,1.16.-.-,Bacteria,AAP16273.1
B7LFE3,UniRef50_Q8X9K1,1.1.1.79; 1.1.1.81,Bacteria,CAU97005.1
Q87DH0,UniRef50_Q8EB00,1.8.1.2,Bacteria,AAO28584.1
Q9F326,UniRef50_Q9F326,1.15.1.1,Bacteria,CAC14833.1
Q9F326,UniRef50_Q9F326,1.15.1.1,Bacteria,AAW32466.1
Q66ED3,UniRef50_P17845,1.8.1.2,Bacteria,CAH20000.1
Q1C6F4,UniRef50_A7MEY6,1.16.-.-,Bacteria,ABG13968.1
B4T6L1,UniRef50_Q8ZRW3,1.6.5.2,Bacteria,ACF65422.1
A9R802,UniRef50_Q9KTX1,1.17.7.3,Bacteria,ABX87797.1
A5EF62,UniRef50_Q89K13,1.7.1.17,Bacteria,ABQ34806.1
A4TSB8,UniRef50_Q8EKN9,1.1.1.94,Bacteria,ABP42180.1
A7ZTF9,UniRef50_C3K053,1.1.-.-,Bacteria,ABV21091.1
Q163W4,UniRef50_Q9LA02,1.2.1.38,Bacteria,ABG32729.1
P63428,UniRef50_P46703,1.3.99.-,Bacteria,SIU01931.1
B1XIA1,UniRef50_Q7V7N1,1.2.1.38,Bacteria,ACB00086.1
Q5QWP8,UniRef50_Q8ZFX5,1.1.1.23,Bacteria,AAV82667.1
B1WUG7,UniRef50_P74591,1.1.1.25,Bacteria,ACB53821.1
P0A9S3,UniRef50_P0A9S4,1.1.1.251,Bacteria,CAA56231.1
P0A9S3,UniRef50_P0A9S4,1.1.1.251,Bacteria,AAC75152.1
P0A9S3,UniRef50_P0A9S4,1.1.1.251,Bacteria,BAA15954.1
