scientific_name,temp,dif,taxid
Butyricicoccus faecihominis,37.0,0.0,1712515
Laceyella sacchari,50.0,2.1875,37482
Actinoplanes siamensis,28.0,0.0,1223317
Haloterrigena turkmenica,37.0,0.0,62320
Heliorestis convoluta,28.0,0.0,356322
Barrientosiimonas marina,28.0,0.0,1163776
Allochromatium humboldtianum,30.0,0.0,504901
Desulfotomaculum nigrificans,55.0,1.180555555555555,1565
Paenibacillus nicotianae,3.0,0.0,1526551
Spiroplasma citri,30.0,0.0,2133
Streptomyces labedae,28.0,0.0,285569
Kocuria dechangensis,28.0,0.0,1176249
Dictyota phlyctaenodes,20.0,0.0,2607493
Nostoc sp.,23.0,1.25,1180
Marinobacter koreensis,28.0,0.0,335974
Vibrio panuliri,28.0,0.0,1381081
Pelagicoccus croceus,25.0,0.0,431270
Geobacillus sp.,55.0,1.7613636363636351,1891658
Actinophytocola burenkhanensis,28.0,0.0,696000
Bacillus alkalisediminis,25.0,0.0,935616
Dechloromonas agitata,30.0,0.0,73030
Salinicoccus kunmingensis,28.0,0.0,399363
Actinomyces suimastitidis,37.0,0.0,
Desulfovibrio desulfuricans subsp. aestuarii,30.0,0.0,
Staphylococcus carnosus,37.0,0.0,1281
Dolichospermum  smithii,20.0,0.0,
Bifidobacterium animalis subsp. animalis,37.0,0.0,302912
Psychrobacter maritimus,25.33333333333333,0.22222222222222232,256325
Streptococcus anginosus subsp. anginosus,37.0,0.0,1671923
Thiothrix nivea,25.0,0.0,1031
Penicillium chrysogenum,24.0,0.25,5076
Lactobacillus kefiranofaciens subsp. kefirgranum,30.0,0.0,190906
Azotobacter chroococcum,30.0,0.24242424242424235,353
Falsochrobactrum ovis,30.0,0.0,1293442
Lactobacillus backii,30.0,0.0,375175
Mycobacterium rutilum,29.0,0.3333333333333333,
Prosthecomicrobium sp.,28.0,0.33333333333333304,2212461
Neisseria meningitidis X,37.0,0.0,
Nocardioides endophyticus,24.0,0.0,1353775
Thermococcus profundus,80.0,0.0,49899
Pseudactinotalea suaedae,25.0,0.0,1524924
Ascoidea hylecoeti,24.0,0.0,
Rhodococcus marinonascens,21.33333333333333,0.0,38311
Roseibacillus persicicus,26.0,0.0,454148
Ohtaekwangia koreensis,28.0,0.0,688867
Kocuria turfanensis,28.0,0.0,388357
Thermoanaerobacterium sp.,60.0,0.4166666666666665,40549
Chloromonas krienitzii,5.0,0.0,1580877
Syracosphaera pulchra,20.0,0.0,418946
Streptococcus lutetiensis,37.0,0.0,150055
Sibirina coriolopsicola,25.0,0.0,
Frankia coriariae,28.0,0.0,1562887
Galaxaura articulata,15.0,0.0,
Methylobacillus methanolivorans,25.0,0.0,1848927
Microlunatus phosphovorus,30.0,0.0,29405
Alloactinosynnema album,28.0,0.0,504798
Ascochyta pyrethri,24.0,0.0,
Anaerococcus tetradius,37.0,0.0,33036
Falsarthrobacter nasiphocae,30.0,0.0,189863
Klebsiella pneumoniae pneumoniae O2,30.0,0.0,
Streptomyces herbaceus,28.0,0.0,887449
Methanosalsum natronophilum,30.0,0.0,768733
Klenkia taihuensis,28.0,0.0,1225127
Sphingomonas daechungensis,28.0,0.0,1176646
Streptococcus pneumoniae 35F,37.0,0.0,
Raphidiophrys contractilis,20.0,0.0,307104
Serratia marcescens O13,30.0,0.0,
Melaminivora jejuensis,34.0,0.0,1267217
Leptospira uncertain Santarosai,29.0,0.0,
Streptococcus pneumoniae 14,37.0,0.0,
Ammonifex thiophilus,70.0,0.0,444093
Marinospirillum minutulum,27.5,0.0,64974
Pseudoalteromonas aestuariivivens,30.0,0.0,1698800
Maripseudobacter aurantiacus,28.0,0.0,1882343
Cesiribacter andamanensis,32.5,0.0,649507
Mycobacterium manitobense,33.5,0.0,190147
Neptunomonas japonica,20.0,0.0,417574
Polynucleobacter sinensis,25.0,0.0,1743157
Clostridium estertheticum estertheticum,10.0,0.0,
Citrobacter europaeus,27.5,2.5,1914243
Ensifer americanus,29.0,0.0,
Kangiella japonica,23.0,0.0,647384
Turicella otitidis,37.0,0.0,
Pseudomonas argentinensis,30.0,0.0,289370
Burkholderia endofungorum,30.0,0.0,
Myrmecia biatorellae,20.0,0.0,34150
Pacificibacter marinus,30.0,0.0,658057
Scytalidium flavobrunneum,22.0,0.0,2075363
Saccharopolyspora qijiaojingensis,37.0,0.0,453831
Cnuibacter physcomitrellae,26.0,0.0,1619308
Pelotomaculum sp.,37.0,0.0,2053590
Elizabethkingia ursingii,30.0,0.0,1756150
Nonomuraea terrinata,28.0,0.0,137662
Rhodobacter azotoformans,28.0,0.0,43057
Clostridium limosum,37.0,0.0,
Porphyrobacter neustonensis,30.0,0.0,1112
Blastobacter capsulatus,26.0,0.0,
Prevotella denticola,37.0,0.0,28129
Desulfurococcus fermentans,80.0,0.0,
Melanoporia nigra,25.0,0.0,81046
Fragilaria capucina,15.0,0.0,185980
Colwellia hornerae,10.0,0.0,89402
Tannerella forsythia,37.0,0.0,28112
Alkanindiges hongkongensis,37.0,0.0,208968
Streptomyces racemochromogenes,28.0,0.0,67353
Halobellus limi,40.0,0.0,699433
Closterium wallichii,20.0,0.0,157583
Megasphaera sp.,37.0,0.0,2023260
Erwinia billingiae,27.5,0.0,182337
Cryptococcus neoformans,25.0,0.0,5207
Celeribacter marinus,30.0,0.0,1397108
Eudorina peripheralis,20.0,0.0,332502
Planktothrix ,22.0,0.0,
Gleimia europaea,37.0,0.0,66228
Consotaella salsifontis,30.0,0.0,1365950
Solitalea koreensis,28.0,0.0,543615
Sphingomonas rubra,26.5,0.0,634430
Belnapia rosea,28.0,0.0,938405
Leadbetterella byssophila,30.0,0.0,316068
Afipia lausannensis,28.0,0.0,324687
Thermanaerovibrio sp.,60.0,0.0,
Lactobacillus parafarraginis,33.5,0.0,390842
Pythium paroecandrum,26.0,0.0,
Methylobacterium iners,30.0,0.0,418707
Marinitoga camini,55.0,0.0,106262
Dyadobacter ginsengisoli,28.0,0.0,363850
Hypomyces mycophilus,22.0,0.0,101001
Bartonella doshiae,37.0,0.0,33044
Kineococcus rhizosphaerae,28.0,0.0,559628
Methylosinus acidophilus,25.0,0.0,331308
Pantoea eucalypti,28.0,0.0,470933
Sphingomonas oligophenolica,29.0,0.0,301154
Propionibacterium freudenreichii subsp. shermanii,30.0,0.0,1752
Haloferax gibbonsii,37.0,0.0,35746
Kineosporia rhizophila,29.0,0.3333333333333333,84633
Kitasatospora nipponensis,28.0,0.0,258049
Mucor indicus,30.0,0.0,64623
Bifidobacterium longum suis,37.0,0.0,
Bacillus filamentosus,30.0,0.0,1402861
Streptococcus oricebi,37.0,0.0,1547447
Streptococcus pneumoniae 12A,37.0,0.0,
Ruminiclostridium cellulolyticum,35.0,0.0,1521
Streptomyces qinglanensis,28.0,0.0,943816
Streptococcus hongkongensis,37.0,0.0,910939
Methanohalophilus levihalophilus,35.0,0.0,1431282
Aminobacter aganoensis,30.0,0.0,83264
Clostridium acidisoli,30.0,0.0,91624
Prevotella buccae,37.0,0.0,28126
Sulfuricurvum kujiense,25.0,0.0,148813
Rathayibacter caricis,24.5,0.0,110936
Sphingobium vermicomposti,28.0,0.0,529005
Aestuariibacter aggregatus,28.0,0.0,
Nicoletella semolina,37.0,0.0,271160
Bacillus sphaericus  H6,0.0,0.0,
Parahaliea aestuarii,25.0,0.0,1852021
Jannaschia confluentis,30.0,0.0,2021220
Microbacterium immunditiarum,28.0,0.0,337480
Suillus placidus,20.0,0.0,48579
Croceicoccus pelagius,30.0,0.0,1703341
Trepomonas sp. ,15.0,0.0,
Sporomusa malonica,30.0,0.0,112901
Campylobacter sputorum,37.0,0.0,206
Pseudonocardia sulfidoxydans,29.0,0.0,54011
Pusillimonas noertemannii,33.5,0.0,305977
Colwellia chukchiensis,25.0,0.0,641665
Saccharothrix sp.,28.0,0.0,1873460
Sediminicola flavus,37.0,0.0,
Trueperella abortisuis,37.0,0.0,445930
Auxarthron umbrinum,26.0,0.0,203537
Paecilomyces carneus,24.0,0.0,
Sulfurovum aggregans,32.0,0.0,1431962
Chryseobacterium piperi,28.0,0.0,558152
Gemella asaccharolytica,37.0,0.0,502393
Nonomuraea latina,28.0,0.0,134961
Cystofilobasidium bisporidii,20.0,0.0,5411
Methanobacterium movens,37.0,0.0,493461
Clostridium jejuense,30.0,0.0,
Neurospora tetrasperma,24.0,0.0,40127
Lactobacillus saniviri,37.0,0.0,931533
Marinicauda pacifica,23.0,0.0,1133559
Streptomyces samsunensis,28.0,0.0,459658
Amphidinium operculatum,20.0,0.0,107036
Methanobacterium lacus,29.5,0.5,877455
Dunaliella tertiolecta,20.0,0.0,3047
Acinetobacter boissieri,30.0,0.0,1219383
Weissella ghanensis,30.0,0.0,467997
Vibrio jasicida,27.25,0.75,766224
Antrodia serialis,23.5,1.5,139415
Rhizobium pusense,28.0,0.0,648995
Pseudonocardia tropica,28.0,0.0,681289
Streptosporangium amethystogenes fukuiense,30.0,0.0,
Closterium ehrenbergii,20.0,0.0,102165
Bizionia argentinensis,20.0,0.0,456455
Bacillus xiaoxiensis,28.0,0.0,766895
Chondrostereum purpureum,25.0,0.0,58369
Chitinophaga niabensis,28.0,0.0,536979
Desulfovibrio vulgaris subsp. vulgaris,35.0,2.4,
Thioalkalivibrio halophilus,30.0,0.0,252474
Kabatiella caulivora,24.0,0.0,
Corynebacterium minutissimum,37.0,1.87542087548148,38301
Halosimplex pelagicum,35.0,0.0,869886
Desulfuribacillus alkaliarsenatis,30.0,0.0,766136
Corynebacterium riegelii,37.0,0.0,156976
Desulfovibrio simplex,37.0,0.0,54565
Elizabethkingia bruuniana,30.0,0.0,1756149
Bjerkandera adusta,24.0,1.5,5331
Desulfonatronum cooperativum,35.0,0.0,292807
Halothiobacillus sp.,30.0,0.0,1891311
Loktanella vestfoldensis,22.5,0.0,
Citrobacter werkmanii,29.66666666666667,0.3333333333333333,67827
Aquipuribacter nitratireducens,32.0,0.0,650104
Lonepinella koalarum,37.0,0.0,53417
Salinivibrio costicola subsp. alcaliphilus,30.0,0.0,272773
Actinomadura umbrina,33.5,0.0,111806
Oceanobacillus oncorhynchi,37.0,3.0,545501
Phyllobacterium catacumbae,29.0,0.0,281785
Amycolatopsis deserti,28.0,0.0,185696
Streptococcus dysgalactiae subsp. equisimilis,37.0,0.0,119602
Cladosporium herbarum,23.0,1.0,29918
Mycobacterium abscessus bolletii,30.0,0.0,
Metallosphaera cuprina Ar-4,65.0,0.0,1006006
Phenylobacterium conjunctum,28.0,0.0,1298959
Katodinium sp.  ,20.0,0.0,
Methylobacterium gossipiicola,25.0,0.0,582675
Acetobacterium fimetarium,30.0,0.0,52691
Flaviramulus ichthyoenteri,28.0,0.0,1230531
Gemmobacter sp.,29.5,0.5,1898957
Methylobacterium aerolatum,30.0,0.0,418708
Streptomyces violaceus,28.0,0.0,1936
Kocuria himachalensis,30.0,0.0,322508
Guyparkeria hydrothermalis,35.0,0.0,923
Thermonema rossianum,50.0,0.0,55505
Streptacidiphilus rugosus,28.0,0.0,405783
Halomonas olivaria,37.0,0.0,390919
Pseudidiomarina woesei,28.0,0.0,
Stigeoclonium aestivale,20.0,0.0,1081502
Micropruina glycogenica,30.0,0.0,75385
Porphyromonas endodontalis,37.0,0.0,28124
Pseudomonas baetica,25.0,0.0,674054
Clostridium cadaveris,37.0,0.0,1529
Rhodotorula glacialis,10.0,0.0,
Sphingopyxis terrae,30.0,0.22222222222222232,33052
Ogataea minuta var. minuta,25.0,0.0,
Microsporum audouinii,30.0,0.0,34393
Saccharopolyspora shandongensis,28.0,0.0,418495
Brevibacterium halotolerans,30.0,0.0,
Pholiotina coprophila,25.0,0.0,
Mesorhizobium tarimense,28.0,0.0,410755
Natrialba magadii ATCC 43099,39.0,0.0,547559
Streptomyces deserti,28.0,0.0,531967
Pseudoalteromonas fuliginea,25.0,1.5,1872678
Pholiota nameko,25.0,0.0,61267
Gynuella sunshinyii,30.0,0.0,1445505
Sulfurospirillum carboxydovorans,30.0,0.0,295028
Candida pini,25.0,0.0,
Leptospira borgpetersenii Dehong,29.0,0.0,
Virgibacillus koreensis,25.0,0.0,
Ustilago esculenta,20.0,0.0,185366
Massilia aerilata,30.0,0.0,453817
Desulfallas thermosapovorans,50.0,0.0,58137
Staphylococcus hyicus,36.0,0.4,1284
Paraburkholderia heleia,30.0,0.0,634127
Penicillium steckii,24.0,0.0,303698
Labrys wisconsinensis,26.5,1.5,425677
Eremascus albus,24.0,0.0,4968
Microbispora tritici,28.0,0.0,2604471
Paenibacillus glucanolyticus,28.66666666666667,0.7037037038148134,59843
Corynebacterium mustelae,37.0,0.0,571915
Actinobaculum timonae,37.0,0.0,
Corynebacterium massiliense,37.0,0.375,441501
Extibacter muris,37.0,0.0,1796622
Haloarcula japonica,37.0,0.0,29282
Halomicrobium sp.,40.0,1.0,1973139
Nocardioides daeguensis,34.0,0.0,908359
Hydrogenophaga pseudoflava,30.5,1.5833333333333333,47421
Nocardiopsis tangguensis,28.0,0.0,207827
Desulfofundulus thermobenzoicus subsp. thermosyntrophicus,55.0,0.0,136399
Streptococcus vestibularis,37.0,0.0,1343
Bisgaardia hudsonensis,37.0,0.0,109472
Phenylobacterium aquaticum,28.0,0.0,1763816
Devosia crocina,18.0,0.0,429728
Novosphingobium barchaimii,28.0,0.0,1420591
Microterricola pindariensis,28.0,0.0,478010
Melanogaster broomeianus,23.0,0.0,85974
Actinoplanes globisporus,28.0,0.0,113565
Blastococcus colisei,28.0,0.0,1564162
Desulfatibacillum sp.,30.0,0.0,
Thermoanaerobacter sp.,61.25,4.166666666499999,1755
Exobasidium pachysporum,20.0,0.0,190091
Granulosicoccus antarcticus,20.0,0.0,437505
Streptomyces mauvecolor,28.0,0.0,58345
Bermanella marisrubri,28.0,0.0,207949
Mycoplasmoides genitalium,37.0,0.0,
Caloramator mitchellensis,50.0,0.0,908809
Sporosarcina newyorkensis,37.0,1.166666666833335,759851
Haloglycomyces albus,37.0,0.0,526067
Anaerospora hongkongensis,37.0,0.0,244830
Paenibacillus silagei,20.0,0.0,1670801
Sediminibacter sp.,28.0,0.0,1966460
Saccharomonospora sp.,37.0,0.0,33913
Ascodesmis sphaerospora,22.0,0.0,47183
Streptococcus tigurinus,37.0,0.0,
Streptococcus pneumoniae 25A,37.0,0.0,
Mesorhizobium tamadayense,30.0,0.0,425306
Flavobacterium compostarboris,21.0,0.0,659443
Sphingomonas ginsengisoli,28.0,0.0,
Neochlamydia sp.,25.0,0.0,
Leathesia japonica,10.0,0.0,
Stephanosphaera pluvialis,20.0,0.0,51712
Leptospira santarosai Machiguenga,29.0,0.0,
Dysgonomonas gadei,37.0,0.0,156974
Dinghuibacter silviterrae,26.0,0.0,1539049
Ensifer sojae,30.0,0.0,716925
Bacillus amyloliquefaciens,30.0,0.0,1390
Neomegalonema perideroedes,25.0,0.0,217219
Paramoritella sediminis,20.0,0.0,1166481
Pseudoalteromonas espejiana,25.0,0.0,28107
Streptococcus pneumoniae 43,37.0,0.0,
Aquisalimonas halophila,37.0,0.0,1303863
Adhaeribacter terreus,24.0,0.0,529703
Lachnoclostridium bouchesdurhonense,37.0,0.0,
Marinifilum fragile,29.0,0.0,570161
Closterium pusillum,20.0,0.0,157572
Porphyromonas somerae,37.0,0.0,322095
Rubrobacter spartanus,50.0,0.0,1933902
Gracilaria sp. no data ,15.0,0.0,
Mycobacterium alsense,31.0,0.0,324058
Actinobacillus equuli  equuli,37.0,0.0,
Promicromonospora alba,20.0,0.0,1616110
Acidipropionibacterium acidipropionici,30.0,1.1666666666666652,1748
Actinomadura fulvescens,38.5,0.0,46160
Actinoplanes rectilineatus,28.0,0.0,113571
Celeribacter manganoxidans,28.0,0.0,1411902
Neiella marina,28.0,0.0,508461
Mucilaginibacter soli,18.0,0.0,1017095
Prevotella rara,37.0,0.0,1676614
Pseudoclavibacter sp.,30.25,2.25,1915061
Xenorhabdus khoisanae,28.0,0.0,880157
Bifidobacterium coryneforme,37.0,0.0,1687
Actinospica acidiphila,28.0,0.0,304899
Thermogymnomonas acidicola,60.0,0.0,399579
Weissella confusa,32.333333333333336,1.7333333333333332,1583
Udeniomyces pyricola,20.0,0.0,42661
Leptospira borgpetersenii Whitcombi,29.0,0.0,
Crivellia papaveracea,24.0,0.0,
Aquimarina mytili,26.0,0.0,874423
Halosimplex rubrum,35.0,0.0,869889
Sporosarcina pasteurii,30.0,0.0,1474
Shigella dysenteriae 4,30.0,0.0,1633494
Microvirga aerophila,28.0,0.0,670291
Paenibacillus ginsengarvi,30.0,0.0,400777
Branhamella caviae,30.0,0.0,
Alicyclobacillus herbarius,55.0,0.0,122960
Deinococcus depolymerans,28.0,0.0,392408
Flavobacterium lutivivi,28.0,0.0,1677894
Amycolatopsis halophila,37.0,0.0,1069073
Methylobacter tundripaludum,16.0,0.0,173365
Oryzomicrobium terrae,34.0,0.0,1735038
Leptospira santarosai Darien,29.0,0.0,
Chlorococcum chlorococcoides,20.0,0.0,1502109
Streptococcus suis 3,37.0,0.0,
Skermania piniformis,26.5,0.0,39122
Photorhabdus heterorhabditis,28.0,0.0,880156
Staphylococcus epidermidis,34.0,2.30842490847619,1282
Paecilomyces lilacinus,24.0,0.333333333,
Coprinus micaceus,24.0,0.0,
Aeromonas salmonicida smithia,22.0,0.0,
Afifella marina,25.0,0.0,1080
Limnohabitans planktonicus,20.5,0.0,540060
Clitocybe gibba,25.0,0.0,
Salmonella enterica enterica Brazzaville,30.0,0.0,
Selenomonas artemidis,37.0,0.0,671224
Cloacibacterium normanense,35.333333333333336,0.0,237258
Tindallia magadiensis,37.0,0.0,69895
Rhodocyclus purpureus,25.0,0.0,1067
Marinobacter kribbensis,28.0,0.0,453839
Methanohalophilus mahii,37.0,0.0,2176
Devosia geojensis,30.0,0.0,443610
Megamonas hypermegale,37.0,0.0,158847
Providencia burhodogranariea,28.0,0.0,516074
Paraliobacillus sediminis,29.0,0.0,1885916
Mycobacterium chelonae subsp. chelonae,37.0,1.5,
Acidobacterium sp.,25.0,0.0,1872119
Streptococcus downei,37.0,0.0,1317
Photorhabdus temperata subsp. stackebrandtii,28.0,0.0,
Kaistia geumhonensis,28.0,0.0,410839
Psychrobacter pasteurii,18.0,0.0,1945520
Streptomyces polymachus,28.0,0.0,1550619
Ophiostoma multiannulatum,24.0,0.0,325631
Shinella kummerowiae,28.0,0.0,417745
Saccharopolyspora gloriosae,28.0,0.0,455344
Cryptomonas irregularis,15.0,0.0,
Aurantimonas coralicida,26.5,0.0,182270
Salinivibrio sharmensis,35.0,0.0,390883
Dethiosulfovibrio acidaminovorans,28.0,0.0,133535
Garciella nitratireducens,55.0,0.0,218205
Hypholoma capnoides,22.0,0.0,86069
Ureibacillus thermophilus,50.0,0.0,367743
Streptomyces brasiliensis,28.0,0.0,1954
Sediminimonas qiaohouensis,28.0,0.0,552061
Sphingobium yanoikuyae,29.0,1.25,13690
Dinoroseobacter shibae,30.0,0.0,215813
Georgenia sp.,28.0,3.0,1873458
Exiguobacterium mexicanum,31.66666666666667,1.0,340146
Streptomyces asterosporus,28.0,0.0,285570
Tepidiphilus thermophilus,50.0,0.0,876478
Xenorhabdus miraniensis,30.0,0.0,351674
Nitzschia sp. ,20.0,1.11111111111111,
Acidibacter ferrireducens,28.0,0.0,1229656
Coprinus disseminatus,20.0,0.0,
Mesocricetibacter intestinalis,37.0,0.0,1521930
Sphingobacterium lactis,29.0,0.3333333333333333,797291
Spiroplasma velocicrescens,37.0,0.0,216947
Microbotryum saponariae,22.0,0.0,289078
Blautia hansenii,37.0,0.0,1322
Aeromonas punctata,30.0,0.0,
Leptospira interrogans Carlos,29.0,0.0,
Mycetocola manganoxydans,28.0,0.0,699879
Methanobrevibacter filiformis,30.0,0.0,55758
Solibacillus isronensis,30.0,0.0,412383
Actinomadura napierensis,28.0,0.0,267854
Altererythrobacter aestuarii,25.0,0.0,650004
Magnetospirillum magnetotacticum,30.0,0.0,188
Haloferax sp.,37.0,0.0,2253
Comamonas sediminis,28.0,0.0,1783360
Arcanobacterium pluranimalium,33.5,0.0,108028
Lactobacillus capillatus,30.0,0.0,480931
Nonomuraea ferruginea,29.0,0.0,46174
Aeromonas salmonicida subsp. pectinolytica,30.0,0.0,96473
Desulfosporosinus fructosivorans,20.0,0.0,2018669
Desulfovibrio marinus,37.0,0.0,370038
Natrialba magadii,37.0,0.0,13769
Oceanicola sp.,28.0,0.0,1967289
Gemella morbillorum,37.0,0.0,29391
Bacillus bataviensis,30.0,0.0,220685
Penicillium funiculosum,24.0,0.333333333,
Chlamydomonas debaryana,20.0,0.0,
Bradyrhizobium japonicum,25.66666666666667,0.26666666666666666,375
Turicibacter sanguinis,37.0,0.0,154288
Pediococcus cellicola,33.5,0.0,319652
Tepidanaerobacter syntrophicus,45.0,0.0,224999
Fervidobacterium riparium,70.0,0.0,548918
Chloroidium saccharophilum,15.0,5.0,3082
Porphyromonas canoris,37.0,0.0,36875
Saccharopolyspora aidingensis,35.0,0.0,
Tepidibacter thalassicus,50.0,0.0,214905
Actinobacillus indolicus,37.0,0.0,51049
Streptomyces seoulensis,29.0,0.0,73044
Micromonospora sagamiensis subsp. sagamiensis,28.0,0.0,
Talaromyces rotundus,24.0,0.0,148985
Haloplanus natans DSM 17983,40.0,0.0,926690
Porphyromonas circumdentaria,37.0,0.0,29524
Bifidobacterium bohemicum,37.0,0.0,638617
Geoalkalibacter ferrihydriticus,35.0,0.0,392333
Robiginitalea myxolifaciens,28.0,0.0,400055
Trametes versicolor,24.0,0.8,5325
Coleochaete nitellarum,20.0,0.0,78178
Prauserella isguenensis,28.0,0.0,1470180
Quisquiliibacterium transsilvanicum,28.0,0.0,1549638
Bacteriovorax stolpii,27.5,0.0,960
Desulfofundulus australicus,65.0,0.0,1566
Cosmocladium constrictum,20.0,0.0,184501
Rouxiella badensis,20.0,0.0,1646377
Amycolatopsis thermophila,28.0,0.0,206084
Corynebacterium durum,37.0,0.0,61592
Moritella dasanensis,10.0,0.0,428031
Paenibacillus anaericanus,29.5,0.5,170367
Lysinibacillus odysseyi,30.0,0.0,202611
Paludibaculum fermentans,25.0,0.0,1473598
Clostridium neopropionicum,30.0,0.0,
Pseudomonas monteilii,29.0,0.5555555556666666,76759
Pseudogulbenkiania sp.,37.0,0.0,1913980
Rhodoplanes pokkaliisoli,28.0,0.0,551546
Castellaniella daejeonensis,28.0,0.0,659013
Methylobacterium oryzae,28.0,0.0,334852
Sphingomicrobium astaxanthinifaciens,32.0,0.0,1227949
Clostridiisalibacter paucivorans,40.0,0.0,408753
Moraxella pluranimalium,37.0,0.0,470453
Streptococcus hyointestinalis,37.0,0.0,1337
Verrucosispora endophytica,28.0,0.0,2047739
Collybia peronata,25.0,0.0,
Serratia marcescens marcescens O11,30.0,0.0,
Fusarium buharicum,25.0,0.0,44411
Fellomyces sichuanensis,20.0,0.0,
Bacillus encimensis,30.0,0.33333333333333304,1414647
Nocardioides halotolerans,28.0,0.0,433660
Staphylococcus sciuri rodentium,37.0,0.0,
Sporocytophaga myxococcoides,25.0,0.0,153721
Staphylococcus saprophyticus bovis,30.0,0.0,
Afipia broomeae,29.33333333333333,0.13333333333333333,56946
Winogradskyella flava,20.0,0.0,1884876
Desulfocella sp.,30.0,0.0,
Clostridium paradoxum,55.0,0.0,
Rhodococcus rhodnii,29.0,0.5,38312
Halovivax ruber,37.0,0.0,387341
Phycicoccus ochangensis,25.0,0.0,663580
Bacillus huizhouensis,30.0,0.0,1501239
Saccharomonospora azurea,28.0,0.0,40988
Methanosarcina thermophila,50.0,2.0,2210
Streptomyces eurocidicus,29.0,0.0,66423
Selenomonas noxia-like,37.0,0.0,
Aliifodinibius roseus,28.0,0.0,1194090
Wautersiella falsenii,30.0,1.0,
Microlunatus capsulatus,28.0,0.0,
Paenibacillus pasadenensis,29.5,0.5,217090
Ruegeria marisrubri,35.0,0.0,1685379
Streptacidiphilus bronchialis,30.0,0.0,
Treponema calligyrum,37.0,0.0,174923
Actinomyces hordeovulneris,37.0,0.0,52770
Asteronema ferruginea,15.0,0.0,64924
Streptomyces glycovorans,28.0,0.0,933940
Halovenus aranensis,39.0,0.0,890420
Obesumbacterium proteus,30.0,0.0,82983
Nonomuraea roseoviolacea subsp. carminata,28.0,0.0,160689
Chryseobacterium bovis,30.0,0.0,421530
Gaetbulibacter lutimaris,16.0,0.0,1031273
Neisseria gonorrhoeae,37.0,0.0,485
Streptomyces flaveus,28.0,0.0,66370
Muriella zofingiensis,20.0,0.0,
Striaria attenuata,12.5,2.5,64933
Neisseria oralis,37.0,0.0,1107316
Inquilinus limosus,33.333333333333336,1.0833333333333333,171674
Salmonella enterica salamae,30.0,0.0,
Prevotella colorans,36.0,0.0,1703337
Xanthomonas citri subsp. malvacearum,26.0,0.0,
Phenylobacterium sp.,28.0,0.0,1871053
Desulfovibrio profundus,30.0,0.0,
Devosia soli,28.0,0.0,361041
Hydrogenophilus hirschii,60.0,0.0,85993
Pseudomonas fulva,27.83333333333333,1.0555555555555556,47880
Sphingomonas trueperi,27.5,0.0,53317
